0.0040000000,0.0002488977,-0.0000100000,0.0000000000,0.0000000000,-nan,0.0000000000,0.0000000000,0.0000000000
7.7080000000,0.1443739321,-0.0000100000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
