time,score,avgEnergyInc,T,realTemp,pbad,lower,higher,timer
0.0130000000,0.0083484700,-0.0000100000,0.0100000000,0.0100000000,-nan,0.0000050119,0.0100000000,0.0000000000
6.2020000000,0.0045937011,-0.0000100000,0.0092462578,0.0092462578,0.9957044383,0.0000050119,0.0100000000,37.1280000000
12.4030000000,0.0040346423,-0.0000100000,0.0085479210,0.0085479210,0.9955829279,0.0000050119,0.0100000000,74.3340000000
18.5840000000,0.0036855464,-0.0000100000,0.0079042287,0.0079042287,0.9951058799,0.0000050119,0.0100000000,111.4260000000
24.8150000000,0.0035110895,-0.0000100000,0.0073045674,0.0073045674,0.9948016371,0.0000050119,0.0100000000,148.8060000000
31.0360000000,0.0045237847,-0.0000100000,0.0067511693,0.0067511693,0.9943840525,0.0000050119,0.0100000000,186.1320000000
37.3770000000,0.0051183844,-0.0000100000,0.0062301428,0.0062301428,0.9939117657,0.0000050119,0.0100000000,224.1840000000
43.7620000000,0.0041743486,-0.0000100000,0.0057462696,0.0057462696,0.9934679554,0.0000050119,0.0100000000,262.4880000000
49.9960000000,0.0047335631,-0.0000100000,0.0053100548,0.0053100548,0.9927987629,0.0000050119,0.0100000000,299.8920000000
56.2660000000,0.0041743486,-0.0000100000,0.0049047175,0.0049047175,0.9923244394,0.0000050119,0.0100000000,337.5120000000
62.4700000000,0.0033018212,-0.0000100000,0.0045340520,0.0045340520,0.9915599409,0.0000050119,0.0100000000,374.7420000000
68.6810000000,0.0042092813,-0.0000100000,0.0041911336,0.0041911336,0.9909129179,0.0000050119,0.0100000000,412.0020000000
74.9090000000,0.0035110895,-0.0000100000,0.0038732676,0.0038732676,0.9897369907,0.0000050119,0.0100000000,449.3700000000
81.1570000000,0.0039648037,-0.0000100000,0.0035786028,0.0035786028,0.9893633097,0.0000050119,0.0100000000,486.8580000000
87.4850000000,0.0043140939,-0.0000100000,0.0033029652,0.0033029652,0.9884591181,0.0000050119,0.0100000000,524.8320000000
93.7320000000,0.0043839811,-0.0000100000,0.0030517644,0.0030517644,0.9873299582,0.0000050119,0.0100000000,562.3080000000
99.9990000000,0.0037553462,-0.0000100000,0.0028189184,0.0028189184,0.9863482015,0.0000050119,0.0100000000,599.9100000000
106.2270000000,0.0040695652,-0.0000100000,0.0026050586,0.0026050586,0.9853713688,0.0000050119,0.0100000000,637.2900000000
112.4560000000,0.0039648037,-0.0000100000,0.0024075150,0.0024075150,0.9842883399,0.0000050119,0.0100000000,674.6520000000
