time,score,avgEnergyInc,T,realTemp,pbad,lower,higher,timer
0.0260000000,0.0083094685,-0.0000100000,0.0031622777,0.0031622777,-nan,0.0000015849,0.0031622777,0.0000000000
8.6970000000,0.0056788791,-0.0000100000,0.0028334464,0.0028334464,0.9949245432,0.0000015849,0.0031622777,52.0200000000
16.9520000000,0.0053058150,-0.0000100000,0.0025522194,0.0025522194,0.9943888164,0.0000015849,0.0031622777,101.5440000000
25.2090000000,0.0052493143,-0.0000100000,0.0022987884,0.0022987884,0.9935970954,0.0000015849,0.0031622777,151.0920000000
33.4780000000,0.0056901884,-0.0000100000,0.0020702605,0.0020702605,0.9929011654,0.0000015849,0.0031622777,200.7000000000
41.7640000000,0.0052832140,-0.0000100000,0.0018640261,0.0018640261,0.9921275644,0.0000015849,0.0031622777,250.4160000000
50.1770000000,0.0060069519,-0.0000100000,0.0016756816,0.0016756816,0.9913037594,0.0000015849,0.0031622777,300.8820000000
58.9710000000,0.0058598583,-0.0000100000,0.0014990410,0.0014990410,0.9903610238,0.0000015849,0.0031622777,353.6580000000
67.2170000000,0.0062672998,-0.0000100000,0.0013504111,0.0013504111,0.9893712623,0.0000015849,0.0031622777,403.1280000000
75.4650000000,0.0052945144,-0.0000100000,0.0012164563,0.0012164563,0.9877602532,0.0000015849,0.0031622777,452.6220000000
83.7080000000,0.0060182685,-0.0000100000,0.0010958585,0.0010958585,0.9867927249,0.0000015849,0.0031622777,502.0860000000
91.9600000000,0.0061540885,-0.0000100000,0.0009871292,0.0009871292,0.9851955124,0.0000015849,0.0031622777,551.5920000000
100.4480000000,0.0056223364,-0.0000100000,0.0008865230,0.0008865230,0.9833481824,0.0000015849,0.0031622777,602.5200000000
108.7270000000,0.0053510202,-0.0000100000,0.0007982704,0.0007982704,0.9817549199,0.0000015849,0.0031622777,652.2000000000
116.9790000000,0.0055771069,-0.0000100000,0.0007190672,0.0007190672,0.9789467596,0.0000015849,0.0031622777,701.7060000000
125.2310000000,0.0053736243,-0.0000100000,0.0006477061,0.0006477061,0.9775286876,0.0000015849,0.0031622777,751.2240000000
133.6330000000,0.0056449527,-0.0000100000,0.0005823418,0.0005823418,0.9757658959,0.0000015849,0.0031622777,801.6240000000
142.2440000000,0.0057693605,-0.0000100000,0.0005221635,0.0005221635,0.9716551724,0.0000015849,0.0031622777,853.3020000000
150.4610000000,0.0056562612,-0.0000100000,0.0004705638,0.0004705638,0.9682304114,0.0000015849,0.0031622777,902.5980000000
158.7010000000,0.0056223364,-0.0000100000,0.0004239289,0.0004239289,0.9654475122,0.0000015849,0.0031622777,952.0440000000
166.9210000000,0.0055544936,-0.0000100000,0.0003820173,0.0003820173,0.9623493627,0.0000015849,0.0031622777,1001.3640000000
175.2000000000,0.0054188355,-0.0000100000,0.0003439921,0.0003439921,0.9579000703,0.0000015849,0.0031622777,1051.0380000000
183.6600000000,0.0052606140,-0.0000100000,0.0003090466,0.0003090466,0.9530619827,0.0000015849,0.0031622777,1101.7920000000
192.1530000000,0.0058146074,-0.0000100000,0.0002775281,0.0002775281,0.9484044677,0.0000015849,0.0031622777,1152.7560000000
200.3810000000,0.0056449527,-0.0000100000,0.0002500682,0.0002500682,0.9400563841,0.0000015849,0.0031622777,1202.1180000000
208.6400000000,0.0057919834,-0.0000100000,0.0002252312,0.0002252312,0.9351106610,0.0000015849,0.0031622777,1251.6780000000
216.8900000000,0.0058032953,-0.0000100000,0.0002028892,0.0002028892,0.9285985770,0.0000015849,0.0031622777,1301.1720000000
225.1630000000,0.0057693605,-0.0000100000,0.0001827080,0.0001827080,0.9212586449,0.0000015849,0.0031622777,1350.8100000000
233.6280000000,0.0060182685,-0.0000100000,0.0001641325,0.0001641325,0.9138446807,0.0000015849,0.0031622777,1401.6060000000
