time,score,avgEnergyInc,T,realTemp,pbad,lower,higher,timer
0.0240000000,0.0536713862,-0.0000100000,0.0079432823,0.0079432823,-nan,0.0000039811,0.0079432823,0.0000000000
10.0920000000,0.0010010010,-0.0000100000,0.0069916874,0.0069916874,0.9959518150,0.0000039811,0.0079432823,60.4560000000
20.0680000000,0.0011889118,-0.0000100000,0.0061622030,0.0061622030,0.9956483023,0.0000039811,0.0079432823,120.2880000000
30.0480000000,0.0011575885,-0.0000100000,0.0054303022,0.0054303022,0.9950615077,0.0000039811,0.0079432823,180.1920000000
39.9920000000,0.0010323146,-0.0000100000,0.0047875134,0.0047875134,0.9944488044,0.0000039811,0.0079432823,239.8800000000
49.9960000000,0.0010010010,-0.0000100000,0.0042182469,0.0042182469,0.9936692782,0.0000039811,0.0079432823,299.8560000000
59.9840000000,0.0008131607,-0.0000100000,0.0037168583,0.0037168583,0.9928279409,0.0000039811,0.0079432823,359.8080000000
69.9720000000,0.0010010010,-0.0000100000,0.0032752315,0.0032752315,0.9919061408,0.0000039811,0.0079432823,419.7360000000
79.9720000000,0.0013455581,-0.0000100000,0.0028857852,0.0028857852,0.9907987222,0.0000039811,0.0079432823,479.7120000000
89.9520000000,0.0011575885,-0.0000100000,0.0025432907,0.0025432907,0.9894728125,0.0000039811,0.0079432823,539.5680000000
99.9000000000,0.0007192670,-0.0000100000,0.0022420123,0.0022420123,0.9880480760,0.0000039811,0.0079432823,599.3040000000
109.8680000000,0.0009696894,-0.0000100000,0.0019762232,0.0019762232,0.9865528500,0.0000039811,0.0079432823,659.0880000000
119.8440000000,0.0009696894,-0.0000100000,0.0017416785,0.0017416785,0.9846881334,0.0000039811,0.0079432823,718.9440000000
129.8520000000,0.0011889118,-0.0000100000,0.0015344262,0.0015344262,0.9825591640,0.0000039811,0.0079432823,778.9680000000
139.8680000000,0.0013142249,-0.0000100000,0.0013514936,0.0013514936,0.9803705625,0.0000039811,0.0079432823,839.1120000000
149.9040000000,0.0009696894,-0.0000100000,0.0011903098,0.0011903098,0.9776807436,0.0000039811,0.0079432823,899.2800000000
159.9680000000,0.0010010010,-0.0000100000,0.0010478184,0.0010478184,0.9745874016,0.0000039811,0.0079432823,959.6880000000
169.9960000000,0.0009070720,-0.0000100000,0.0009228519,0.0009228519,0.9714945196,0.0000039811,0.0079432823,1019.8560000000
180.0360000000,0.0007505629,-0.0000100000,0.0008126247,0.0008126247,0.9675107477,0.0000039811,0.0079432823,1080.1200000000
190.0120000000,0.0010323146,-0.0000100000,0.0007162160,0.0007162160,0.9632005875,0.0000039811,0.0079432823,1139.9520000000
200.1520000000,0.0010949476,-0.0000100000,0.0006299035,0.0006299035,0.9584950992,0.0000039811,0.0079432823,1200.7920000000
210.1360000000,0.0008757663,-0.0000100000,0.0005551163,0.0005551163,0.9527117643,0.0000039811,0.0079432823,1260.6720000000
220.0800000000,0.0010010010,-0.0000100000,0.0004893820,0.0004893820,0.9461710681,0.0000039811,0.0079432823,1320.3840000000
